RLOI_ID|Value|Units|Location (Longtitude| Latitude)|ThresholdComment|Short Name|Description|Type|ObsFloodYear|ObsFloodMonth|Source
8176|5.3|mALD|-1.518571|54.146413|Defences at River View Road and Ure Bank will begin to overtopat this level.|Defence at Ure Bank Terraces|Overflowing of Ure Bank Terrace flood defences|Defence|||EMERGENCY RESPONSE PROCEDURES MANUAL
8171|1.86|mALD|-1.523983|54.135539|Flood level 03/11/2000 - caused extensive flooding of properties in Ripon.|Property flooding Ripon|Flooding to properties at Ripon|Property Impact|2000|November|EMERGENCY RESPONSE PROCEDURES MANUAL
8171|1.859|mALD|-1.531044|54.132777|02 Nov 2000 - Harrogate Borough Council have records of forty one propertiesaffected. The areas affected were Borrage Lane, Harrogate Road, Fisher green,Low Mill Estate, Bondgate Green and Priest Lane.|Property flooding Borrage Lane|Flooding to properties on Borrage Lane, Ripon|Property Impact|2000|November|EMERGENCY RESPONSE PROCEDURES MANUAL
8171|1.859|mALD|-1.512711|54.133455|02 Nov 2000 - Harrogate Borough Council have records of forty one propertiesaffected. The areas affected were Borrage Lane, Harrogate Road, Fisher green,Low Mill Estate, Bondgate Green and Priest Lane.|Property flooding Low Mill Estate|Flooding to properties on Low Mill Estate, Ripon|Property Impact|2000|November|EMERGENCY RESPONSE PROCEDURES MANUAL
8171|1.859|mALD|-1.527178|54.132708|02 Nov 2000 - Harrogate Borough Council have records of forty one propertiesaffected. The areas affected were Borrage Lane, Harrogate Road, Fisher green,Low Mill Estate, Bondgate Green and Priest Lane.|Property flooding Harrogate Road|Flooding to properties on Harrogate Road, Ripon|Property Impact|2000|November|EMERGENCY RESPONSE PROCEDURES MANUAL
8171|1.859|mALD|-1.519889|54.133251|02 Nov 2000 - Harrogate Borough Council have records of forty one propertiesaffected. The areas affected were Borrage Lane, Harrogate Road, Fisher green,Low Mill Estate, Bondgate Green and Priest Lane.|Property flooding Bondgate Green|Flooding to propertiesg on Bondgate Green, Ripon|Property Impact|2000|November|EMERGENCY RESPONSE PROCEDURES MANUAL
8171|1.859|mALD|-1.501843|54.130386|02 Nov 2000 - Harrogate Borough Council have records of forty one propertiesaffected. The areas affected were Borrage Lane, Harrogate Road, Fisher green,Low Mill Estate, Bondgate Green and Priest Lane.|Property flooding Fisher Green Lane|Flooding to properties on Fisher Green Lane, Ripon|Property Impact|2000|November|EMERGENCY RESPONSE PROCEDURES MANUAL
8171|1.859|mALD|-1.514561|54.132951|02 Nov 2000 - Harrogate Borough Council have records of forty one propertiesaffected. The areas affected were Borrage Lane, Harrogate Road, Fisher green,Low Mill Estate, Bondgate Green and Priest Lane.|Property flooding Priest Lane|Flooding to properties on Priest Lane, Ripon|Property Impact|2000|November|EMERGENCY RESPONSE PROCEDURES MANUAL
8171|1.897|mALD|-1.515121|54.141394|15 Jun 2007 - The River Skell caused flooding to approximately 40 properties|Property flooding Ripon|Flooding to properties at Ripon|Property Impact|2007|June|EMERGENCY RESPONSE PROCEDURES MANUAL
8229|0.751|mALD|-1.527031|54.10213|26 Nov 2012 - Drivers were diverted down the minor lanes after police closed the main A61 trunk road.|Flooding on A61|Flooding on A61 at Bishop Monkton|Road Impact|2012|November|EMERGENCY RESPONSE PROCEDURES MANUAL
8229|0.6|mALD|-1.504524|54.093537|Properties in Bishop Monkton begin to flood at this level.|Property flooding Bishop Monkton|Flooding to properties at Bishop Monkton|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8028|15.59|m AOD|-1.385329|54.102389|08 Jan 2005 - 10 properties flooded at Milby. 21 people evacuated from homes inMilby Island and 15 people needed overnight accommodation.|Property flooding Milby|Flooding to properties at Milby|Property Impact|2005|January|EMERGENCY RESPONSE PROCEDURES MANUAL
8028|15.79|m AOD|-1.394064|54.096624|26 Sep 2012 - 11 Roads closed in the Boroughbridge area. About 20 residents atMinerva Court lost power and had to be rescued by firefighters. Couple rescuedfrom boat on River Ure|Property flooding Boroughbridge|Flooding to properties at Boroughbridge|Property Impact|2012|September|EMERGENCY RESPONSE PROCEDURES MANUAL
8028|15.79|m AOD|-1.39529|54.097923|26 Sep 2012 - 11 Roads closed in the Boroughbridge area. About 20 residents atMinerva Court lost power and had to be rescued by firefighters. Couple rescuedfrom boat on River Ure|Property flooding Minerva Court|Flooding to properties at Minerva Court, Boroughbridge|Property Impact|2012|September|EMERGENCY RESPONSE PROCEDURES MANUAL
8028|14.6|m AOD|-1.385251|54.102611|Properties on Milby Island start to flood at this level.|Property flooding Milby|Flooding to properties at Milby|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8028|16.24|m AOD|-1.402999|54.099079|Properties on Riverside Gardens in Langthorpe begin to flood at 16.24mAOD. Gardens begin to flood at 16.00mAOD.|Property flooding Riverside Gardens|Flooding to properties on Riverside Gardens, Langthorpe|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8028|16.3|m AOD|-1.39608|54.097261|Flood defences begin to overtop at 16.30mAOD.|Defence at Boroughbridge|Overtflowing of Boroughbridge flood defences|Defence|||EMERGENCY RESPONSE PROCEDURES MANUAL
8028|16.6|m AOD|-1.412649|54.089802|Roads/properties at Bar Lane Roecliffe begin to flood at16.60mAOD.|Property flooding Bar Lane|Flooding to properties on Bar Lane, Roecliffe|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8028|16.65|m AOD|-1.323924|54.079326|Flood defences at Lower Dunsforth begin to overtop at aBoroughbridge level of 16.65mAOD.|Defence at Lower Dunsforth|Overflowing of Lower Dunsforth flood defences|Defence|||EMERGENCY RESPONSE PROCEDURES MANUAL
8028|15.3|m AOD|-1.323924|54.079326|Access roads to Lower Dunsforth except Mary Lane begin to flood at this level.|Flooding to roads Lower Dunsforth|Flooding to roads in Lower Dunsforth area|Road Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8028|16.24|m AOD|-1.404064|54.098897|The lowest property threshold in Langthorpe is 16.24mAOD butgardens flood at 16.00mAOD.|Property flooding Langthorpe|Flooding to properties at Langthorpe|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8004|3.3|mALD|-1.289781|54.065189|Properties at Aldwark Bridge start to flood at 3.3mStage.|Property flooding Aldwark Bridge|Flooding to properties at Aldwark Bridge|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8160|3.727|mALD|-1.761079|54.085703|31/10/2000 2 properties flooded from surface run off|Property flooding Pateley Bridge|Flooding to properties at Pateley Bridge, Harrogate|Property Impact|2000|October|EMERGENCY RESPONSE PROCEDURES MANUAL
8160|4.2|mALD|-1.761079|54.085703|Defences at Pateley Bridge begin to overtop at 4.2m and aresubstantially overtopped by 4.5m. Issue if 4.2m is forecast. Thereis high confidence in the forecast at Pateley Bridge from T0 outto 1 hour.|Defence at Pateley Bridge|Overflowing of Pateley Bridge flood defences, Harrogate|Defence|||EMERGENCY RESPONSE PROCEDURES MANUAL
8121|1.992|mALD|-1.499548|54.023182|25 Sept 2012 - Caravans flooded at Knaresborough Caravan Park|Property flooding Knaresborough|Flooding to properties at Knaresborough|Property Impact|2012|September|EMERGENCY RESPONSE PROCEDURES MANUAL
8121|2.11|mALD|-1.470673|54.008233|03 Nov 2000 - Properties were flooded along Waterside, Abbey Road & RiversideCaravan Park. Properties fronting the river Nidd downstream of the A59 (Harrogate)Road Bridge experienced serious flooding, with flood waters reaching depths of over1m in Marigold Café on the left bank near Knaresborough Viaduct. Furtherdownstream the Manse Lane Industrial Estate also suffered appreciable flooddamage as did the Knaresborough Sewage Treatment Works, The Sikes(Nidderdale Lodge) Mobile Homes Park and the Lorisholme and Riverside caravansites. (1st Nov)|Property flooding Waterside|Flooding to properties on Waterside, Knaresborough|Property Impact|2000|November|EMERGENCY RESPONSE PROCEDURES MANUAL
8121|2.159|mALD|-1.460681|53.998382|31 Oct 2000 - 1 property flooded in Abbey Road Waterside & Caravan Parkaffected.|Property flooding Abbey Road|Flooding to property on Abbey Road, Knaresborough|Property Impact|2000|October|EMERGENCY RESPONSE PROCEDURES MANUAL
8121|1.89|mALD|-1.470168|54.00712|The Riverside Cafés flood at 1.89m.Riverside areas in Knaresborough including Waterside, AbbeyRoad and part of Manse Lane Industrial estate start to flood at2m.|Property flooding Waterside|Flooding to property on Waterside, Knaresborough|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8104|2.67|mALD|-1.318267|53.979848|06 Sept 2008 - Mill House at Hunsingore & road at Cattal flooded|Flooding to roads Cattal|Flooding to roads in Cattal area|Road Impact|2008|September|EMERGENCY RESPONSE PROCEDURES MANUAL
8104|2.83|mALD|-1.398191|54.095314|26 Sept 2012 - 11 Roads closed in the Boroughbridge area including Cattal|Flooding to roads Boroughbridge|Flooding to roads in Boroughbridge area|Road Impact|2012|September|EMERGENCY RESPONSE PROCEDURES MANUAL
8104|1.6|mALD|-1.347556|53.97219|The Old Cornmill at Hunsingore starts to flood at this level.|Property flooding Hunsingore|Flooding to property at Hunsingore|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8184|6.4|mALD|-1.081435|53.952992|First property to flood: 84 Postern Close, identified by LiDARsurvey.|Property flooding Postern Close|Flooding to property on Postern Close, York|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8184|6.6|mALD|-1.079034|53.947488|First property to flood: 103 Alma Terrace.|Property flooding Alma Terrace|Flooding to property on Alma Terrace, York|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8184|7.25|mALD|-1.133688|53.991392|Overtopping of defences occurs at this level.|Defence at Skelton|Overflowing of Skelton flood defences, York|Defence|||EMERGENCY RESPONSE PROCEDURES MANUAL
8208|4.17|mALD|-1.086007|53.95777|February 1991 -? 37 properties flooded in York City Centre|Property flooding York|Flooding to properties at York city centre|Property Impact|1991|February|EMERGENCY RESPONSE PROCEDURES MANUAL
8208|4.47|mALD|-1.070688|53.931531|23 Jan 2008 - A19 closed at Fulford|Flooding on A19|Flooding on A19 at Fulford|Road Impact|2008|January|EMERGENCY RESPONSE PROCEDURES MANUAL
8208|4.57|mALD|-1.08401|53.955948|28 Nov 2012 - Skeldergate and River street flooded|Property flooding Skeldergate|Flooding to properties on Skeldergate, York|Property Impact|2012|November|EMERGENCY RESPONSE PROCEDURES MANUAL
8208|4.57|mALD|-1.08121|53.952268|28 Nov 2012 - Skeldergate and River street flooded|Property flooding River Street|Flooding to properties on River Street, York|Property Impact|2012|November|EMERGENCY RESPONSE PROCEDURES MANUAL
8208|3.4|mALD|-1.082271|53.942186|Properties at St George''s Field in York start to flood at this level.|Property flooding St Georges field|Flooding to properties at St Georges field, York|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8208|4|mALD|-1.103156|53.902077|The road outside the ShipInn will be under a significant depth of water by 4.0m at theViking.|Flooding to Acaster Lane|Flooding on Acaster Lane, York|Road Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8208|5.1|mALD|-1.102104|53.966751|Properties start to flood at 5.10mStage. Clifton|Property flooding Clifton|Flooding to properties at Clifton, York|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8208|5|mALD|-1.081198|53.952313|Properties on River Street and on Lower Darnborough Street.|Property flooding River Street|Flooding to properties at River Street, York|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8208|5|mALD|-1.081435|53.951894|Properties on River Street and on Lower Darnborough Street.|Property floding Lower Darnborough Street|Flooding to properties at Lower Darnborough Street, York|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8208|5.5|mALD|-1.090702|53.961399|Properties start to flood at 5.50mStage.Marygate|Property flooding Marygate|Flooding to properties at Marygate, York|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8208|5.5|mALD|-1.085676|53.958383|Properties start to flood at 5.50mStage.North Street|Property flooding North Street|Flooding to properties at North Street, York|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8235|2.754|mALD|-1.086007|53.95777|26 Sep 2012 - 211 properties reported flooding in York City Centre, however none inthe Huntington Road/Huntington Area.|Property flooding York|Flooding to properties at York city centre|Property Impact|2012|September|EMERGENCY RESPONSE PROCEDURES MANUAL
8235|2.914|mALD|-1.080817|53.958395|03 Nov 2000 - Major Flood|Flooding at York|Flooding at York|Location Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8235|2.3|mALD|-1.070385|53.978348|FPTF is 7 - 15 Huntington Road, YO31 9HQ|Property flooding Huntington Road|Flooding to property at Huntington Road, York|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8235|2.6|mALD|-1.036704|54.040347|FPTF: Hawthorn Mews, YO32 5RR|Property flooding Hawthorn Mews|Flooding to properties at Hawthorn Mews, York|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8235|2.7|mALD|-1.07193|53.966139|FPTF 1-5 Hutton House, Hewarth Croft, YO31 7SN|Property flooding Hewarth Croft|Flooding to properties at Hewarth Croft, York|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8145|8.671|mALD|-1.080817|53.958395|01 Jan 2013 - 10 properties flooded in York and Naburn|Property flooding York|Flooding to properties at York  |Property Impact|2013|January|EMERGENCY RESPONSE PROCEDURES MANUAL
8145|9.254|mALD|-1.09197|53.902759|27 Sep 2012 - 7 properties flooded in Naburn and Acaster Malbis. Palmes Closeaffected with water in houses, gardens and restricting access to the properties.Some residents needed to climb fences to leave the property. The main source offlooding was form sewers and Howden Dyke.|Property flooding Naburn|Flooding to properties at Naburn, York|Property Impact|2012|September|EMERGENCY RESPONSE PROCEDURES MANUAL
8145|9.254|mALD|-1.103567|53.90169|27 Sep 2012 - 7 properties flooded in Naburn and Acaster Malbis. Palmes Closeaffected with water in houses, gardens and restricting access to the properties.Some residents needed to climb fences to leave the property. The main source offlooding was form sewers and Howden Dyke.|Property flooding Acaster Malbis|Flooding to properties at Acaster Malbis, York|Property Impact|2012|September|EMERGENCY RESPONSE PROCEDURES MANUAL
8145|9.254|mALD|-1.088826|53.902906|27 Sep 2012 - 7 properties flooded in Naburn and Acaster Malbis. Palmes Closeaffected with water in houses, gardens and restricting access to the properties.Some residents needed to climb fences to leave the property. The main source offlooding was form sewers and Howden Dyke.|Property flooding Palmes Close|Flooding to properties at Palmes Close, York|Property Impact|2012|September|EMERGENCY RESPONSE PROCEDURES MANUAL
8044|7.698|mALD|-1.12975|53.832083|23 Jan 2008 - 1 property flooded in Cawood|Property flooding Cawood|Flooding to properties at Cawood, Selby|Property Impact|2008|January|EMERGENCY RESPONSE PROCEDURES MANUAL
8044|7.899|mALD|-1.12975|53.832083|No access North of the River in Cawood due to flooded roads.|Flooding to roads Cawood|Flooding to roads in Cawood area|Road Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8044|7.919|mALD|-1.09197|53.902759|03 Nov 2000 - Extensive flooding in Naburn, Bishopthorpe, Acaster Malbis. 2properties flooded in Cawood. Cawood Caravan Park flooded.|Property flooding Naburn|Flooding to properties at Naburn, York|Property Impact|2008|November|EMERGENCY RESPONSE PROCEDURES MANUAL
